Year,Code,College Name,Branch,OC,BC,BCM,MBC,SC,SCA,ST
2021,1,"University Departments of Anna University, Chennai - CEG Campus, Sardar Patel Road, Guindy, Chennai 600 025",BIO MEDICAL ENGINEERING (SS),"1,248","1,998","2,390","1,420","8,937","22,463","26,147"
2021,1,"University Departments of Anna University, Chennai - CEG Campus, Sardar Patel Road, Guindy, Chennai 600 025",CIVIL ENGINEERING,"2,326","3,227","6,363","2,527","7,316","23,541","43,295"
2021,1,"University Departments of Anna University, Chennai - CEG Campus, Sardar Patel Road, Guindy, Chennai 600 025",COMPUTER SCIENCE AND ENGINEERING (SS),175,260,631,312,"2,940","3,853","5,838"
2021,1,"University Departments of Anna University, Chennai - CEG Campus, Sardar Patel Road, Guindy, Chennai 600 025",COMPUTER SCIENCE AND ENGINEERING,29,111,388,67,551,"2,101","3,779"
2021,1,"University Departments of Anna University, Chennai - CEG Campus, Sardar Patel Road, Guindy, Chennai 600 025",ELECTRONICS AND COMMUNICATION ENGINEERING,218,332,789,368,"1,680","4,067","3,514"
2021,1,"University Departments of Anna University, Chennai - CEG Campus, Sardar Patel Road, Guindy, Chennai 600 025",ELECTRICAL AND ELECTRONICS ENGINEERING,809,"1,297","2,153","1,046","5,615","6,509","5,534"
2021,1,"University Departments of Anna University, Chennai - CEG Campus, Sardar Patel Road, Guindy, Chennai 600 025",ELECTRONICS AND COMMUNICATION ENGINEERING (SS),540,722,853,724,"3,760","8,916","11,789"
2021,1,"University Departments of Anna University, Chennai - CEG Campus, Sardar Patel Road, Guindy, Chennai 600 025",GEO INFORMATICS,"2,648","3,961","4,374","2,693","10,811","22,902",—
2021,1,"University Departments of Anna University, Chennai - CEG Campus, Sardar Patel Road, Guindy, Chennai 600 025",INDUSTRIAL ENGINEERING,"3,983","5,004","6,580","4,896","12,535","29,151",—
2021,1,"University Departments of Anna University, Chennai - CEG Campus, Sardar Patel Road, Guindy, Chennai 600 025",INFORMATION TECHNOLOGY (SS),470,720,"1,661",856,"4,894","8,754","3,569"
2021,1,"University Departments of Anna University, Chennai - CEG Campus, Sardar Patel Road, Guindy, Chennai 600 025",MATERIAL SCIENCE AND ENGINEERING (SS),"4,125","5,897","10,642","5,806","16,965","52,089",—
2021,1,"University Departments of Anna University, Chennai - CEG Campus, Sardar Patel Road, Guindy, Chennai 600 025",MECHANICAL ENGINEERING,"1,493","2,398","2,896","2,293","10,380","13,573","25,853"
2021,1,"University Departments of Anna University, Chennai - CEG Campus, Sardar Patel Road, Guindy, Chennai 600 025",MINING ENGINEERING,"6,153","10,139","9,460","11,969","19,668","44,774",—
2021,1,"University Departments of Anna University, Chennai - CEG Campus, Sardar Patel Road, Guindy, Chennai 600 025",MANUFACTURING ENGINEERING,"5,064","7,088","13,132","5,666","15,353","17,201","48,416"
2021,1,"University Departments of Anna University, Chennai - CEG Campus, Sardar Patel Road, Guindy, Chennai 600 025",PRINTING TECHNOLOGY,"7,762","11,815","16,817","11,168","20,410","36,074",—
2021,1,"University Departments of Anna University, Chennai - CEG Campus, Sardar Patel Road, Guindy, Chennai 600 025",CIVIL ENGINEERING (TAMIL MEDIUM),"12,591","24,175","34,308","22,879","36,973","47,907",—
2021,1,"University Departments of Anna University, Chennai - CEG Campus, Sardar Patel Road, Guindy, Chennai 600 025",MECHANICAL ENGINEERING (TAMIL MEDIUM),"18,045","22,322","22,709",—,"36,264","40,564",—
2021,2,"University Departments of Anna University, Chennai - ACT Campus, Sardar Patel Road, Guindy, Chennai 600 025",APPAREL TECHNOLOGY (SS),"13,645","22,334","30,537","17,325","43,062","61,533",—
2021,2,"University Departments of Anna University, Chennai - ACT Campus, Sardar Patel Road, Guindy, Chennai 600 025",CHEMICAL ENGINEERING,"2,223","4,117",—,"2,494","11,931","27,624","10,991"
2021,2,"University Departments of Anna University, Chennai - ACT Campus, Sardar Patel Road, Guindy, Chennai 600 025",CHEMICAL ENGINEERING (SS),"4,534","5,976","9,973","4,898","17,334",—,"52,866"
2021,2,"University Departments of Anna University, Chennai - ACT Campus, Sardar Patel Road, Guindy, Chennai 600 025",CERAMIC TECHNOLOGY (SS),"15,446","22,104","19,992","23,826","40,824","81,005",—
2021,2,"University Departments of Anna University, Chennai - ACT Campus, Sardar Patel Road, Guindy, Chennai 600 025",FOOD TECHNOLOGY (SS),"4,535","5,880","8,418",—,"17,392","23,813",—
2021,2,"University Departments of Anna University, Chennai - ACT Campus, Sardar Patel Road, Guindy, Chennai 600 025",INDUSTRIAL BIO TECHNOLOGY,"1,010","2,148","3,981",—,"10,124","18,797",—
2021,2,"University Departments of Anna University, Chennai - ACT Campus, Sardar Patel Road, Guindy, Chennai 600 025",INDUSTRIAL BIO TECHNOLOGY (SS),"1,877","2,493","6,394","7,103","13,535","34,688",—
2021,2,"University Departments of Anna University, Chennai - ACT Campus, Sardar Patel Road, Guindy, Chennai 600 025",LEATHER TECHNOLOGY,"16,382","22,881","23,928","25,236","32,867","36,502","77,574"
2021,2,"University Departments of Anna University, Chennai - ACT Campus, Sardar Patel Road, Guindy, Chennai 600 025",PHARMACEUTICAL TECHNOLOGY (SS),"6,295","9,111","11,238","11,619","20,362","42,403","60,120"
2021,2,"University Departments of Anna University, Chennai - ACT Campus, Sardar Patel Road, Guindy, Chennai 600 025",PETROLEUM ENGINEERING AND TECHNOLOGY (SS),"12,021","14,158","14,203","17,887","23,374","46,392",—
2021,2,"University Departments of Anna University, Chennai - ACT Campus, Sardar Patel Road, Guindy, Chennai 600 025",TEXTILE TECHNOLOGY,"14,856","18,871","22,985","18,279","31,952","62,594","81,510"
2021,4,"University Departments of Anna University, Chennai - MIT Campus, Chrompet, Tambaram Taluk, Chengalpattu District 600 044",AERONAUTICAL ENGINEERING,948,"1,898","2,827","1,770","7,479","12,147",—
2021,4,"University Departments of Anna University, Chennai - MIT Campus, Chrompet, Tambaram Taluk, Chengalpattu District 600 044",AUTOMOBILE ENGINEERING,"4,478","6,926","7,685",—,"14,098","38,061","39,708"
2021,4,"University Departments of Anna University, Chennai - MIT Campus, Chrompet, Tambaram Taluk, Chengalpattu District 600 044",COMPUTER SCIENCE AND ENGINEERING (SS),580,709,"1,669",825,"4,816","9,750","11,738"
2021,4,"University Departments of Anna University, Chennai - MIT Campus, Chrompet, Tambaram Taluk, Chengalpattu District 600 044",COMPUTER SCIENCE AND ENGINEERING,362,493,"1,170",364,"3,466","2,563",—
2021,4,"University Departments of Anna University, Chennai - MIT Campus, Chrompet, Tambaram Taluk, Chengalpattu District 600 044",ELECTRONICS AND COMMUNICATION ENGINEERING,795,970,"2,117",—,"4,290","5,798","14,670"
2021,4,"University Departments of Anna University, Chennai - MIT Campus, Chrompet, Tambaram Taluk, Chengalpattu District 600 044",ELECTRONICS AND INSTRUMENTATION ENGINEERING,"1,528","2,048","2,657","1,759","7,729","22,906","20,157"
2021,4,"University Departments of Anna University, Chennai - MIT Campus, Chrompet, Tambaram Taluk, Chengalpattu District 600 044",ELECTRONICS AND COMMUNICATION ENGINEERING (SS),"1,084","1,268","2,300","1,163","6,638",—,"16,224"
2021,4,"University Departments of Anna University, Chennai - MIT Campus, Chrompet, Tambaram Taluk, Chengalpattu District 600 044",INFORMATION TECHNOLOGY (SS),949,"1,203","2,135","1,111","6,522","11,666",—
2021,4,"University Departments of Anna University, Chennai - MIT Campus, Chrompet, Tambaram Taluk, Chengalpattu District 600 044",MECHANICAL ENGINEERING (SS),"2,788","3,424","5,650","2,815","13,788","16,180","40,695"
2021,4,"University Departments of Anna University, Chennai - MIT Campus, Chrompet, Tambaram Taluk, Chengalpattu District 600 044",PRODUCTION ENGINEERING,"5,439","7,819","9,891","9,677","17,608","31,757",—
2021,4,"University Departments of Anna University, Chennai - MIT Campus, Chrompet, Tambaram Taluk, Chengalpattu District 600 044",RUBBER AND PLASTIC TECHNOLOGY,"10,371","14,615","18,645","16,953","26,040","46,483",—
2021,1516,"Thanthai Periyar Government Institute of Technology, Bagayam, Vellore District 632002",CIVIL ENGINEERING,"43,867","60,676","78,362","48,421","72,334","80,731",—
2021,1516,"Thanthai Periyar Government Institute of Technology, Bagayam, Vellore District 632002",COMPUTER SCIENCE AND ENGINEERING,"12,226","14,576","13,157","18,229","35,933","65,335","60,926"
2021,1516,"Thanthai Periyar Government Institute of Technology, Bagayam, Vellore District 632002",ELECTRONICS AND COMMUNICATION ENGINEERING,"20,636","28,917","41,402","27,131","53,173","68,776","86,401"
2021,1516,"Thanthai Periyar Government Institute of Technology, Bagayam, Vellore District 632002",ELECTRICAL AND ELECTRONICS ENGINEERING,"28,018","35,704","60,694","30,794","58,272","80,383",—
2021,1516,"Thanthai Periyar Government Institute of Technology, Bagayam, Vellore District 632002",MECHANICAL ENGINEERING,"48,071","61,267","74,954","54,727","79,670","101,290","81,501"
2021,2005,"Government College of Technology (Autonomous), Thadagam Road, Coimbatore District 641013",CIVIL ENGINEERING,"13,873","18,742","24,332","17,038","30,453","34,946","40,335"
2021,2005,"Government College of Technology (Autonomous), Thadagam Road, Coimbatore District 641013",COMPUTER SCIENCE AND ENGINEERING,"1,497","2,178","4,683","2,417","10,407","9,647",—
2021,2005,"Government College of Technology (Autonomous), Thadagam Road, Coimbatore District 641013",ELECTRONICS AND COMMUNICATION ENGINEERING,"2,506","3,105","5,860","3,433","14,713","14,556",—
2021,2005,"Government College of Technology (Autonomous), Thadagam Road, Coimbatore District 641013",ELECTRICAL AND ELECTRONICS ENGINEERING,"3,711","4,743","7,570","5,530","15,316","23,323",—
2021,2005,"Government College of Technology (Autonomous), Thadagam Road, Coimbatore District 641013",ELECTRONICS AND INSTRUMENTATION ENGINEERING,"5,412","7,093","9,475","5,560","23,360",—,"34,972"
2021,2005,"Government College of Technology (Autonomous), Thadagam Road, Coimbatore District 641013",INDUSTRIAL BIO TECHNOLOGY,"8,449","12,036","19,538","8,551","37,019","55,608","69,127"
2021,2005,"Government College of Technology (Autonomous), Thadagam Road, Coimbatore District 641013",INFORMATION TECHNOLOGY,"2,595","3,181","4,666","3,210","13,076","17,975","24,000"
2021,2005,"Government College of Technology (Autonomous), Thadagam Road, Coimbatore District 641013",MECHANICAL ENGINEERING,"10,405","13,279","21,915","11,890","28,015","28,270","50,425"
2021,2005,"Government College of Technology (Autonomous), Thadagam Road, Coimbatore District 641013",PRODUCTION ENGINEERING,"14,488","18,858","24,381","16,436","35,174","42,657","69,881"
2021,2369,"Government College of Engineering, Chettikkarai Post, Dharmapuri District 635704",CIVIL ENGINEERING,"50,706","79,854","124,044","68,108","82,165","115,266",—
2021,2369,"Government College of Engineering, Chettikkarai Post, Dharmapuri District 635704",COMPUTER SCIENCE AND ENGINEERING,"18,467","27,789","33,654","21,618","52,359","64,646",—
2021,2369,"Government College of Engineering, Chettikkarai Post, Dharmapuri District 635704",ELECTRONICS AND COMMUNICATION ENGINEERING,"26,601","33,035","48,510","32,063","60,556","78,894","59,773"
2021,2369,"Government College of Engineering, Chettikkarai Post, Dharmapuri District 635704",ELECTRICAL AND ELECTRONICS ENGINEERING,"35,769","45,866","80,932","41,619","66,467","100,239",—
2021,2369,"Government College of Engineering, Chettikkarai Post, Dharmapuri District 635704",MECHANICAL ENGINEERING,"51,876","68,741","72,603","62,568","84,952","90,728",—
2021,2603,"Government College of Engineering (Autonomous), Bargur, Krishnagiri District 635104",COMPUTER SCIENCE AND ENGINEERING,"11,472","12,623","14,039","16,584","38,187","50,473",—
2021,2603,"Government College of Engineering (Autonomous), Bargur, Krishnagiri District 635104",ELECTRONICS AND COMMUNICATION ENGINEERING,"15,956","20,775","22,277","22,173","46,457","52,201","98,121"
2021,2603,"Government College of Engineering (Autonomous), Bargur, Krishnagiri District 635104",ELECTRICAL AND ELECTRONICS ENGINEERING,"24,436","30,658","32,106","36,491","59,126","44,827",—
2021,2603,"Government College of Engineering (Autonomous), Bargur, Krishnagiri District 635104",MECHANICAL ENGINEERING,"36,013","48,195","64,272","42,815","73,230","106,002","119,164"
2021,2615,"Government College of Engineering (Autonomous), Karuppur, Salem District 636011",CIVIL ENGINEERING,"23,016","32,241","47,511","31,066","49,758","77,319","79,880"
2021,2615,"Government College of Engineering (Autonomous), Karuppur, Salem District 636011",COMPUTER SCIENCE AND ENGINEERING,"3,676","5,134","11,909","5,212","17,957","24,308",—
2021,2615,"Government College of Engineering (Autonomous), Karuppur, Salem District 636011",ELECTRONICS AND COMMUNICATION ENGINEERING,"5,374","6,305","11,439","6,002","20,411","33,510",—
2021,2615,"Government College of Engineering (Autonomous), Karuppur, Salem District 636011",ELECTRICAL AND ELECTRONICS ENGINEERING,"8,244","9,813","14,681","8,801","28,522","40,209",—
2021,2615,"Government College of Engineering (Autonomous), Karuppur, Salem District 636011",MECHANICAL ENGINEERING,"22,239","31,468","29,163","36,162","48,078","65,524","63,035"
2021,2615,"Government College of Engineering (Autonomous), Karuppur, Salem District 636011",METALLURGICAL ENGINEERING,"16,844","25,560","43,920","19,447","58,362","73,574","86,987"
2021,2709,"Government Engineering College (Formerly Institute of Road and Transport Technology), Vasavi College Post, Erode District 638316",AUTOMOBILE ENGINEERING,"35,691","48,447","67,505","39,890","73,807","55,660",—
2021,2709,"Government Engineering College (Formerly Institute of Road and Transport Technology), Vasavi College Post, Erode District 638316",CIVIL ENGINEERING,"32,019","44,656","80,861","43,237","56,053","58,678",—
2021,2709,"Government Engineering College (Formerly Institute of Road and Transport Technology), Vasavi College Post, Erode District 638316",COMPUTER SCIENCE AND ENGINEERING,"10,143","11,751","29,154","10,159","29,516","30,791","57,826"
2021,2709,"Government Engineering College (Formerly Institute of Road and Transport Technology), Vasavi College Post, Erode District 638316",ELECTRONICS AND COMMUNICATION ENGINEERING,"14,943","17,229","30,434","18,470","42,527","50,310",—
2021,2709,"Government Engineering College (Formerly Institute of Road and Transport Technology), Vasavi College Post, Erode District 638316",ELECTRICAL AND ELECTRONICS ENGINEERING,"19,901","24,659","25,003","22,498","49,511",—,"60,062"
2021,2709,"Government Engineering College (Formerly Institute of Road and Transport Technology), Vasavi College Post, Erode District 638316",INFORMATION TECHNOLOGY,"12,321","14,336","26,688","12,549","36,388","29,165",—
2021,2709,"Government Engineering College (Formerly Institute of Road and Transport Technology), Vasavi College Post, Erode District 638316",MECHANICAL ENGINEERING,"33,055","39,805","59,289","44,216","60,303","52,647",—
2021,3464,"Government College of Engineering, Gandarvakottai Road, Sengipatti, Thanjavur District 613402",CIVIL ENGINEERING,"60,518","79,786","116,960","67,459","85,700","125,522",—
2021,3464,"Government College of Engineering, Gandarvakottai Road, Sengipatti, Thanjavur District 613402",COMPUTER SCIENCE AND ENGINEERING,"19,717","25,975","31,030",—,"40,110","51,334",—
2021,3464,"Government College of Engineering, Gandarvakottai Road, Sengipatti, Thanjavur District 613402",ELECTRONICS AND COMMUNICATION ENGINEERING,"30,220","35,860","50,930","37,351","65,030","83,178",—
2021,3464,"Government College of Engineering, Gandarvakottai Road, Sengipatti, Thanjavur District 613402",ELECTRICAL AND ELECTRONICS ENGINEERING,"43,449","48,374","96,651","59,013","71,795","125,367",—
2021,3464,"Government College of Engineering, Gandarvakottai Road, Sengipatti, Thanjavur District 613402",MECHANICAL ENGINEERING,"63,064","76,565","84,747","66,891","86,109","115,888",—
2021,3465,"Government College of Engineering, Srirangam, Sethurappatti, Tiruchirappalli District 620012",CIVIL ENGINEERING,"50,720","73,808","83,709","73,350","71,672","83,467",—
2021,3465,"Government College of Engineering, Srirangam, Sethurappatti, Tiruchirappalli District 620012",COMPUTER SCIENCE AND ENGINEERING,"13,265","15,452","13,915","13,824","33,001","28,893","63,588"
2021,3465,"Government College of Engineering, Srirangam, Sethurappatti, Tiruchirappalli District 620012",ELECTRONICS AND COMMUNICATION ENGINEERING,"17,538","26,474","33,802","27,455","41,026","56,221",—
2021,3465,"Government College of Engineering, Srirangam, Sethurappatti, Tiruchirappalli District 620012",ELECTRICAL AND ELECTRONICS ENGINEERING,"31,867","39,171","65,037","38,841","51,364","97,621",—
2021,3465,"Government College of Engineering, Srirangam, Sethurappatti, Tiruchirappalli District 620012",MECHANICAL ENGINEERING,"46,005","61,574","69,525","55,503","72,057","72,373","99,988"
2021,4974,"Government College of Engineering, Tirunelveli District 627007",CIVIL ENGINEERING,"23,012","33,116","30,198","56,301","44,213","99,101",—
2021,4974,"Government College of Engineering, Tirunelveli District 627007",COMPUTER SCIENCE AND ENGINEERING,"5,827","8,329","8,839","16,263","34,149","32,820",—
2021,4974,"Government College of Engineering, Tirunelveli District 627007",ELECTRONICS AND COMMUNICATION ENGINEERING,"11,595","14,314","17,939","20,506","43,676","91,912","83,979"
2021,4974,"Government College of Engineering, Tirunelveli District 627007",ELECTRICAL AND ELECTRONICS ENGINEERING,"16,847","22,281","21,365",—,"42,603","79,653",—
2021,4974,"Government College of Engineering, Tirunelveli District 627007",MECHANICAL ENGINEERING,"35,949","44,081","52,572","49,811","64,966","124,561","79,404"
2021,5009,"Government College of Engineering, Melachokkanathapuram, Bodinayakkanur, Theni District 625582",CIVIL ENGINEERING,"63,076","78,898","83,167","69,870","88,558",—,—
2021,5009,"Government College of Engineering, Melachokkanathapuram, Bodinayakkanur, Theni District 625582",COMPUTER SCIENCE AND ENGINEERING,"25,097","28,743","36,449",—,"52,764","58,895",—
2021,5009,"Government College of Engineering, Melachokkanathapuram, Bodinayakkanur, Theni District 625582",ELECTRONICS AND COMMUNICATION ENGINEERING,"32,803","38,952","64,264","38,689","57,580","74,202",—
2021,5009,"Government College of Engineering, Melachokkanathapuram, Bodinayakkanur, Theni District 625582",ELECTRICAL AND ELECTRONICS ENGINEERING,"45,422","51,395","74,528","45,558","69,614","98,718",—
2021,5009,"Government College of Engineering, Melachokkanathapuram, Bodinayakkanur, Theni District 625582",MECHANICAL ENGINEERING,"63,549","75,890","103,018","66,653","83,366","124,956*",—
2021,5901,"Alagappa Chettair Government College of Engineering and Technology (Autonomous), Karaikudi, Sivagangai District 630004",CIVIL ENGINEERING,"20,675","26,256","34,135","23,935","43,999","53,791","99,914"
2021,5901,"Alagappa Chettair Government College of Engineering and Technology (Autonomous), Karaikudi, Sivagangai District 630004",COMPUTER SCIENCE AND ENGINEERING,"5,231","6,348","8,523","10,289","21,058","26,774",—
2021,5901,"Alagappa Chettair Government College of Engineering and Technology (Autonomous), Karaikudi, Sivagangai District 630004",ELECTRONICS AND COMMUNICATION ENGINEERING,"8,010","9,745","10,701","10,453","25,747","31,095","65,972"
2021,5901,"Alagappa Chettair Government College of Engineering and Technology (Autonomous), Karaikudi, Sivagangai District 630004",ELECTRICAL AND ELECTRONICS ENGINEERING,"13,419","17,286","24,947","22,846","38,701","90,465","66,849"
2021,5901,"Alagappa Chettair Government College of Engineering and Technology (Autonomous), Karaikudi, Sivagangai District 630004",MECHANICAL ENGINEERING,"26,639","35,552","33,537","38,658","56,820","113,040",—
2021,2006,"PSG College of Technology (Autonomous), Peelamedu, Coimbatore District 641004",AUTOMOBILE ENGINEERING (SS),"8,987","14,779","12,753","20,431","42,229","40,865","49,736"
2021,2006,"PSG College of Technology (Autonomous), Peelamedu, Coimbatore District 641004",BIO TECHNOLOGY (SS),"2,276","3,815","7,101","3,546","19,058","30,867",—
2021,2006,"PSG College of Technology (Autonomous), Peelamedu, Coimbatore District 641004",BIO MEDICAL ENGINEERING (SS),"3,296","4,139","5,483","4,608","19,826","41,182","36,309"
2021,2006,"PSG College of Technology (Autonomous), Peelamedu, Coimbatore District 641004",CIVIL ENGINEERING,"3,475","6,218","8,529","5,300","14,974","32,445",—
2021,2006,"PSG College of Technology (Autonomous), Peelamedu, Coimbatore District 641004",COMPUTER SCIENCE AND ENGINEERING (SS),294,532,712,"1,232","8,343","10,151","8,986"
2021,2006,"PSG College of Technology (Autonomous), Peelamedu, Coimbatore District 641004",CIVIL ENGINEERING (SS),"7,530","9,501","9,569","10,400","31,779","42,307",—
2021,2006,"PSG College of Technology (Autonomous), Peelamedu, Coimbatore District 641004",ELECTRONICS AND COMMUNICATION ENGINEERING,378,733,"1,364",511,"5,918",—,"16,755"
2021,2006,"PSG College of Technology (Autonomous), Peelamedu, Coimbatore District 641004",ELECTRICAL AND ELECTRONICS ENGINEERING,"1,612","1,927","5,391","1,719","11,253","16,441","21,328"
2021,2006,"PSG College of Technology (Autonomous), Peelamedu, Coimbatore District 641004",ELECTRONICS AND COMMUNICATION ENGINEERING (SS),960,"1,194","3,225","1,563","11,485","20,687",—
2021,2006,"PSG College of Technology (Autonomous), Peelamedu, Coimbatore District 641004",ELECTRICAL AND ELECTRONICS (SANDWICH) (SS),"5,286","7,043","10,997","5,402","38,116","42,786",—
2021,2006,"PSG College of Technology (Autonomous), Peelamedu, Coimbatore District 641004",FASHION TECHNOLOGY (SS),"12,788","17,634","29,830","16,596","46,593","71,334",—
2021,2006,"PSG College of Technology (Autonomous), Peelamedu, Coimbatore District 641004",INFORMATION TECHNOLOGY (SS),994,"1,379","2,248","1,433","11,313","20,602","25,191"
2021,2006,"PSG College of Technology (Autonomous), Peelamedu, Coimbatore District 641004",INSTRUMENTATION AND CONTROL ENGINEERING (SS),"4,019","4,541","5,698",—,"26,725","58,664",—
2021,2006,"PSG College of Technology (Autonomous), Peelamedu, Coimbatore District 641004",MECHANICAL ENGINEERING,"2,409","3,855","5,561",—,"14,269","19,554","37,783"
2021,2006,"PSG College of Technology (Autonomous), Peelamedu, Coimbatore District 641004",MECHANICAL ENGINEERING (SS),"4,529","6,194","6,294","5,679","23,159","31,105",—
2021,2006,"PSG College of Technology (Autonomous), Peelamedu, Coimbatore District 641004",MECHANICAL ENGINEERING (SANDWICH) (SS),"10,712","13,327","16,213","18,082","45,020","45,040",—
2021,2006,"PSG College of Technology (Autonomous), Peelamedu, Coimbatore District 641004",METALLURGICAL ENGINEERING,"9,643","11,165","18,428","12,599","37,060","34,354",—
2021,2006,"PSG College of Technology (Autonomous), Peelamedu, Coimbatore District 641004",METALLURGICAL ENGINEERING (SS),"12,395","14,612","22,435","12,700","43,791","76,051",—
2021,2006,"PSG College of Technology (Autonomous), Peelamedu, Coimbatore District 641004",PRODUCTION ENGINEERING (SS),"11,361","14,303","12,814",—,"35,187","70,634",—
2021,2006,"PSG College of Technology (Autonomous), Peelamedu, Coimbatore District 641004",PRODUCTION ENGINEERING,"8,196","9,943",—,"8,718","25,728","48,466",—
2021,2006,"PSG College of Technology (Autonomous), Peelamedu, Coimbatore District 641004",PRODUCTION ENGINEERING (SANDWICH) (SS),"15,657","17,145","17,156","20,415","50,262","87,107",—
2021,2006,"PSG College of Technology (Autonomous), Peelamedu, Coimbatore District 641004",ROBOTICS AND AUTOMATION (SS),"2,701","3,941","5,565","3,386","20,556","41,821","74,849"
2021,2006,"PSG College of Technology (Autonomous), Peelamedu, Coimbatore District 641004",TEXTILE TECHNOLOGY (SS),"20,005","22,282","30,008",—,"57,064",—,—
2021,2006,"PSG College of Technology (Autonomous), Peelamedu, Coimbatore District 641004",TEXTILE TECHNOLOGY,"13,870","15,724","24,048","13,943","47,761","40,360",—
2021,2007,"Coimbatore Institute of Technology (Autonomous), Civil Aerodrome Post, Coimbatore District 641014",ARTIFICIAL INTELLIGENCE AND DATA SCIENCE (SS),"2,408","2,969","4,636","3,873","22,874","28,108","17,153"
2021,2007,"Coimbatore Institute of Technology (Autonomous), Civil Aerodrome Post, Coimbatore District 641014",CIVIL ENGINEERING,"9,754","12,261","14,619",—,"29,835","23,181","84,641"
2021,2007,"Coimbatore Institute of Technology (Autonomous), Civil Aerodrome Post, Coimbatore District 641014",CHEMICAL ENGINEERING,"5,909","7,147","12,596","8,779","32,685","20,498",—
2021,2007,"Coimbatore Institute of Technology (Autonomous), Civil Aerodrome Post, Coimbatore District 641014",CHEMICAL ENGINEERING (SS),"7,955","9,059","17,693",—,"35,837",—,—
2021,2007,"Coimbatore Institute of Technology (Autonomous), Civil Aerodrome Post, Coimbatore District 641014",COMPUTER SCIENCE AND ENGINEERING (SS),"1,673","1,802","3,338","2,443","15,210","22,754",—
2021,2007,"Coimbatore Institute of Technology (Autonomous), Civil Aerodrome Post, Coimbatore District 641014",CIVIL ENGINEERING (SS),"13,153","13,835",—,"19,863","33,976","60,283",—
2021,2007,"Coimbatore Institute of Technology (Autonomous), Civil Aerodrome Post, Coimbatore District 641014",COMPUTER SCIENCE AND ENGINEERING,"1,363","1,500","3,300","1,739","9,787","17,824","31,777"
2021,2007,"Coimbatore Institute of Technology (Autonomous), Civil Aerodrome Post, Coimbatore District 641014",ELECTRONICS AND COMMUNICATION ENGINEERING,"1,996","2,445","3,891","2,081","12,362","17,577","23,649"
2021,2007,"Coimbatore Institute of Technology (Autonomous), Civil Aerodrome Post, Coimbatore District 641014",ELECTRICAL AND ELECTRONICS ENGINEERING,"3,599","4,749","6,053","4,530","18,499","23,390",—
2021,2007,"Coimbatore Institute of Technology (Autonomous), Civil Aerodrome Post, Coimbatore District 641014",ELECTRONICS AND COMMUNICATION ENGINEERING (SS),"2,685","3,137","4,830","2,741","17,381","23,343","58,255"
2021,2007,"Coimbatore Institute of Technology (Autonomous), Civil Aerodrome Post, Coimbatore District 641014",ELECTRICAL AND ELECTRONICS ENGINEERING (SS),"5,016","5,690","7,581",—,"22,223","24,010",—
2021,2007,"Coimbatore Institute of Technology (Autonomous), Civil Aerodrome Post, Coimbatore District 641014",INFORMATION TECHNOLOGY (SS),"2,102","2,395","4,456","2,473","15,847","22,976",—
2021,2007,"Coimbatore Institute of Technology (Autonomous), Civil Aerodrome Post, Coimbatore District 641014",MECHANICAL ENGINEERING,"6,691","8,818","11,062","9,456","31,125","40,596",—
2021,2007,"Coimbatore Institute of Technology (Autonomous), Civil Aerodrome Post, Coimbatore District 641014",MECHANICAL ENGINEERING (SS),"10,771","11,902","12,422","14,836","40,441","50,786",—
2021,5008,"Thiagarajar College of Engineering (Autonomous),Tirupparankundram, Madurai District 625015",CIVIL ENGINEERING,"6,725","8,443","11,338","8,345","23,990","35,318","45,342"
2021,5008,"Thiagarajar College of Engineering (Autonomous),Tirupparankundram, Madurai District 625015",COMPUTER SCIENCE AND ENGINEERING (SS),"1,797","2,208","5,111","2,082","14,739","30,153",—
2021,5008,"Thiagarajar College of Engineering (Autonomous),Tirupparankundram, Madurai District 625015",CIVIL ENGINEERING (SS),"13,714","14,805","18,110","14,408","34,568","60,572","50,921"
2021,5008,"Thiagarajar College of Engineering (Autonomous),Tirupparankundram, Madurai District 625015",COMPUTER SCIENCE AND ENGINEERING,"1,205","1,520","2,214","1,949","10,780",—,"31,953"
2021,5008,"Thiagarajar College of Engineering (Autonomous),Tirupparankundram, Madurai District 625015",Computer Science and Business System (SS),"3,526","4,273","5,619","4,158","25,132","12,487","97,693"
2021,5008,"Thiagarajar College of Engineering (Autonomous),Tirupparankundram, Madurai District 625015",ELECTRONICS AND COMMUNICATION ENGINEERING,"1,605","2,201","3,454","2,733","13,784","24,352",—
2021,5008,"Thiagarajar College of Engineering (Autonomous),Tirupparankundram, Madurai District 625015",ELECTRICAL AND ELECTRONICS ENGINEERING,"3,544","4,270","6,714","5,058","15,256","41,926",—
2021,5008,"Thiagarajar College of Engineering (Autonomous),Tirupparankundram, Madurai District 625015",ELECTRONICS AND COMMUNICATION ENGINEERING (SS),"2,665","3,237","5,862","3,292","15,611","24,672","85,022"
2021,5008,"Thiagarajar College of Engineering (Autonomous),Tirupparankundram, Madurai District 625015",ELECTRICAL AND ELECTRONICS ENGINEERING (SS),"5,046","5,629","8,947","5,407","26,795","56,422",—
2021,5008,"Thiagarajar College of Engineering (Autonomous),Tirupparankundram, Madurai District 625015",INFORMATION TECHNOLOGY (SS),"2,700","3,286","6,149","3,645","19,392","31,751","34,458"
