Year,Code,College Name,Branch,OC,BC,BCM,MBC,SC,SCA,ST
2025,1,University Departments of Anna University Chennai - CEG Campus Sardar Patel Road Guindy Chennai 600 025,CIVIL ENGINEERING (TAMIL MEDIUM),"9,201","26,101","23,847","21,997","22,692","30,731",—
2025,1,University Departments of Anna University Chennai - CEG Campus Sardar Patel Road Guindy Chennai 600 025,MECHANICAL ENGINEERING (TAMIL MEDIUM),"16,098","25,118","25,956","28,609","48,115","51,477",—
2025,2,University Departments of Anna University Chennai - ACT Campus Sardar Patel Road Guindy Chennai 600 025,APPAREL TECHNOLOGY (SS),"45,196","60,334","47,183","71,253","84,343","134,812",—
2025,2,University Departments of Anna University Chennai - ACT Campus Sardar Patel Road Guindy Chennai 600 025,CHEMICAL ENGINEERING,"4,799","11,292","7,543","9,003","16,234","42,900","65,524"
2025,2,University Departments of Anna University Chennai - ACT Campus Sardar Patel Road Guindy Chennai 600 025,CHEMICAL ENGINEERING (SS),"9,849","13,719","22,827","17,464","29,114","82,600","67,701"
2025,2,University Departments of Anna University Chennai - ACT Campus Sardar Patel Road Guindy Chennai 600 025,CERAMIC TECHNOLOGY (SS),"38,839","55,481","43,595","55,642","82,867","192,740","103,998"
2025,2,University Departments of Anna University Chennai - ACT Campus Sardar Patel Road Guindy Chennai 600 025,FOOD TECHNOLOGY (SS),"11,690","20,798","15,373","26,528","33,468","69,440",—
2025,2,University Departments of Anna University Chennai - ACT Campus Sardar Patel Road Guindy Chennai 600 025,INDUSTRIAL BIO TECHNOLOGY,"6,469","15,978","30,867","26,673","29,826",—,—
2025,2,University Departments of Anna University Chennai - ACT Campus Sardar Patel Road Guindy Chennai 600 025,INDUSTRIAL BIO TECHNOLOGY (SS),"16,865","18,672","32,649","28,668","39,118","77,222",—
2025,2,University Departments of Anna University Chennai - ACT Campus Sardar Patel Road Guindy Chennai 600 025,LEATHER TECHNOLOGY,"40,282","61,973","47,481","55,648","74,494","142,587","81,052"
2025,2,University Departments of Anna University Chennai - ACT Campus Sardar Patel Road Guindy Chennai 600 025,PHARMACEUTICAL TECHNOLOGY (SS),"24,778","34,980","27,750","38,902","53,352","90,865","68,126"
2025,2,University Departments of Anna University Chennai - ACT Campus Sardar Patel Road Guindy Chennai 600 025,PETROLEUM ENGINEERING AND TECHNOLOGY (SS),"17,724","26,981","22,079","26,218","38,215","71,733",—
2025,2,University Departments of Anna University Chennai - ACT Campus Sardar Patel Road Guindy Chennai 600 025,TEXTILE TECHNOLOGY,"35,166","57,712","38,780","65,137","66,198","109,127",—
2025,3,School of Architecture and Planning Anna University Chennai 600025,B.Plan,"19,440","34,966","36,104","37,296","41,198","114,419","100,297"
2025,4,University Departments of Anna University Chennai - MIT Campus Chrompet Tambaram Taluk Chengalpattu District 600 044,AERONAUTICAL ENGINEERING,"2,639","5,838","6,839","5,643","13,940","38,277","15,914"
2025,4,University Departments of Anna University Chennai - MIT Campus Chrompet Tambaram Taluk Chengalpattu District 600 044,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE (SS),854,"1,747","1,082","1,701","5,737","28,360","10,363"
2025,4,University Departments of Anna University Chennai - MIT Campus Chrompet Tambaram Taluk Chengalpattu District 600 044,AUTOMOBILE ENGINEERING,"7,443","11,794","14,993","12,071","25,767","44,373","49,956"
2025,4,University Departments of Anna University Chennai - MIT Campus Chrompet Tambaram Taluk Chengalpattu District 600 044,COMPUTER SCIENCE AND ENGINEERING (SS),809,"1,120","1,119","1,084","3,702","20,892","10,587"
2025,4,University Departments of Anna University Chennai - MIT Campus Chrompet Tambaram Taluk Chengalpattu District 600 044,COMPUTER SCIENCE AND ENGINEERING,365,679,819,650,"2,478","18,767","5,627"
2025,4,University Departments of Anna University Chennai - MIT Campus Chrompet Tambaram Taluk Chengalpattu District 600 044,ELECTRONICS AND COMMUNICATION ENGINEERING,880,"1,338","1,038","1,421","5,269","7,316",—
2025,4,University Departments of Anna University Chennai - MIT Campus Chrompet Tambaram Taluk Chengalpattu District 600 044,ELECTRONICS AND INSTRUMENTATION ENGINEERING,"2,529","3,401","4,565","4,671","11,962","29,990",—
2025,4,University Departments of Anna University Chennai - MIT Campus Chrompet Tambaram Taluk Chengalpattu District 600 044,ELECTRONICS AND COMMUNICATION ENGINEERING (SS),"1,419","1,738","2,787","1,764","6,635","26,757","7,526"
2025,4,University Departments of Anna University Chennai - MIT Campus Chrompet Tambaram Taluk Chengalpattu District 600 044,INFORMATION TECHNOLOGY (SS),"1,254","1,729","2,458","1,816","7,005","26,607","13,838"
2025,4,University Departments of Anna University Chennai - MIT Campus Chrompet Tambaram Taluk Chengalpattu District 600 044,PRODUCTION ENGINEERING,"12,275","18,638","16,766","22,495","31,192","52,982","53,523"
2025,4,University Departments of Anna University Chennai - MIT Campus Chrompet Tambaram Taluk Chengalpattu District 600 044,ROBOTICS AND AUTOMATION (SS),"2,864","4,387","3,495","3,997","13,725","19,604",—
2025,4,University Departments of Anna University Chennai - MIT Campus Chrompet Tambaram Taluk Chengalpattu District 600 044,RUBBER AND PLASTIC TECHNOLOGY,"28,229","38,887","34,476","44,399","52,101","124,132",—
2025,1516,Thanthai Periyar Government Institute of Technology Bagayam Vellore District 632002,CIVIL ENGINEERING,"65,693","102,893","99,382","83,396","112,518","131,355","103,103"
2025,1516,Thanthai Periyar Government Institute of Technology Bagayam Vellore District 632002,COMPUTER SCIENCE AND ENGINEERING,"13,951","23,749","26,630","24,661","63,873","71,368",—
2025,1516,Thanthai Periyar Government Institute of Technology Bagayam Vellore District 632002,ELECTRONICS AND COMMUNICATION ENGINEERING,"26,939","40,481","51,147","38,162","75,893","146,106","186,949"
2025,1516,Thanthai Periyar Government Institute of Technology Bagayam Vellore District 632002,ELECTRICAL AND ELECTRONICS ENGINEERING,"43,942","51,955","80,692","69,905","104,561","167,112","104,906"
2025,1516,Thanthai Periyar Government Institute of Technology Bagayam Vellore District 632002,MECHANICAL ENGINEERING,"74,715","104,857","103,968","99,631","133,258","184,434",—
2025,1516,Thanthai Periyar Government Institute of Technology Bagayam Vellore District 632002,ROBOTICS AND AUTOMATION,"42,849","68,832","82,031","62,429","102,779","127,864","185,966"
2025,2005,Government College of Technology (Autonomous) Thadagam Road Coimbatore District 641013,COMPUTER SCIENCE AND ENGINEERING (AI AND MACHINE LEARNING),"3,319","5,100","5,569","4,803","15,774","23,635",—
2025,2005,Government College of Technology (Autonomous) Thadagam Road Coimbatore District 641013,CIVIL ENGINEERING,"17,112","28,223","36,694","30,957","45,757","51,254","24,011"
2025,2005,Government College of Technology (Autonomous) Thadagam Road Coimbatore District 641013,COMPUTER SCIENCE AND ENGINEERING,"1,990","3,188","4,216","2,749","9,303","7,618","18,442"
2025,2005,Government College of Technology (Autonomous) Thadagam Road Coimbatore District 641013,ELECTRONICS AND COMMUNICATION ENGINEERING,"2,377","3,621","4,124","3,846","18,070","27,277","18,435"
2025,2005,Government College of Technology (Autonomous) Thadagam Road Coimbatore District 641013,ELECTRICAL AND ELECTRONICS ENGINEERING,"5,160","6,873","9,292","9,249","20,425","38,644","5,683"
2025,2005,Government College of Technology (Autonomous) Thadagam Road Coimbatore District 641013,ELECTRONICS AND INSTRUMENTATION ENGINEERING,"8,286","10,359","11,437","13,252","38,400","49,567","46,045"
2025,2005,Government College of Technology (Autonomous) Thadagam Road Coimbatore District 641013,INDUSTRIAL BIO TECHNOLOGY,"24,965","40,381","60,142","48,843","74,413","101,512","67,617"
2025,2005,Government College of Technology (Autonomous) Thadagam Road Coimbatore District 641013,INFORMATION TECHNOLOGY,"3,110","3,912","5,544","4,210","13,469","30,122","30,096"
2025,2005,Government College of Technology (Autonomous) Thadagam Road Coimbatore District 641013,MECHANICAL ENGINEERING,"13,070","19,328","21,496","23,528","47,234","53,881","31,760"
2025,2005,Government College of Technology (Autonomous) Thadagam Road Coimbatore District 641013,PRODUCTION ENGINEERING,"26,883","35,228","34,470","39,237","68,608","109,158",—
2025,2369,Government College of Engineering Chettikkarai Post Dharmapuri District 635704,CIVIL ENGINEERING,"71,987","108,321","163,883","96,868","125,933","137,078","124,345"
2025,2369,Government College of Engineering Chettikkarai Post Dharmapuri District 635704,COMPUTER SCIENCE AND ENGINEERING,"27,510","39,084","65,884","38,548","56,553","41,540",—
2025,2369,Government College of Engineering Chettikkarai Post Dharmapuri District 635704,ELECTRONICS AND COMMUNICATION ENGINEERING,"38,602","51,918","76,874","47,124","83,043","79,534",—
2025,2369,Government College of Engineering Chettikkarai Post Dharmapuri District 635704,ELECTRICAL AND ELECTRONICS ENGINEERING,"53,322","68,228","89,495","67,651","114,044","101,582","108,442"
2025,2369,Government College of Engineering Chettikkarai Post Dharmapuri District 635704,INFORMATION TECHNOLOGY,"33,340","44,766","65,024","51,970","69,834","117,204",—
2025,2369,Government College of Engineering Chettikkarai Post Dharmapuri District 635704,MECHANICAL ENGINEERING,"87,573","111,632","130,431","98,623","134,397","136,017",—
2025,2603,Government College of Engineering (Autonomous) Bargur Krishnagiri District 635104,COMPUTER SCIENCE AND ENGINEERING,"11,109","19,348","23,249","15,870","40,866","104,041","99,776"
2025,2603,Government College of Engineering (Autonomous) Bargur Krishnagiri District 635104,ELECTRONICS AND COMMUNICATION ENGINEERING,"19,015","28,094","38,342","25,072","65,120","111,211",—
2025,2603,Government College of Engineering (Autonomous) Bargur Krishnagiri District 635104,ELECTRICAL AND ELECTRONICS ENGINEERING,"34,232","48,202","67,308","38,105","86,258","109,299",—
2025,2603,Government College of Engineering (Autonomous) Bargur Krishnagiri District 635104,MECHANICAL ENGINEERING,"47,335","67,304","53,428","64,279","107,277","81,490","136,355"
2025,2603,Government College of Engineering (Autonomous) Bargur Krishnagiri District 635104,Computer Science and Engineering (Cyber Security),"20,115","32,729","29,175","25,973","56,143","41,759","159,289"
2025,2615,Government College of Engineering (Autonomous) Karuppur Salem District 636011,COMPUTER SCIENCE AND ENGINEERING (AI AND MACHINE LEARNING),"6,660","8,802","9,598","12,129","33,524","34,050",—
2025,2615,Government College of Engineering (Autonomous) Karuppur Salem District 636011,CIVIL ENGINEERING,"33,352","43,169","58,403","50,467","70,060","97,705","48,042"
2025,2615,Government College of Engineering (Autonomous) Karuppur Salem District 636011,COMPUTER SCIENCE AND ENGINEERING,"4,832","6,351","8,178","6,321","26,265","34,884",—
2025,2615,Government College of Engineering (Autonomous) Karuppur Salem District 636011,ELECTRONICS AND COMMUNICATION ENGINEERING,"5,864","7,719","11,941","9,630","30,345","49,545",—
2025,2615,Government College of Engineering (Autonomous) Karuppur Salem District 636011,ELECTRICAL AND ELECTRONICS ENGINEERING,"9,455","12,774","12,125","15,034","35,037","49,388","55,662"
2025,2615,Government College of Engineering (Autonomous) Karuppur Salem District 636011,MECHANICAL ENGINEERING,"25,019","35,110","40,634","46,047","67,388","108,741","103,277"
2025,2615,Government College of Engineering (Autonomous) Karuppur Salem District 636011,METALLURGICAL ENGINEERING,"29,643","36,481","57,104","43,517","91,060","94,697","158,307"
2025,2709,Government College of Engineering (Formerly Institute of Road and Transport Technology) Vasavi College Post Erode District 638316,AUTOMOBILE ENGINEERING,"55,873","79,064","85,777","76,912","133,832","133,179",—
2025,2709,Government College of Engineering (Formerly Institute of Road and Transport Technology) Vasavi College Post Erode District 638316,CIVIL ENGINEERING,"44,886","65,139",—,"52,883","65,404","68,769",—
2025,2709,Government College of Engineering (Formerly Institute of Road and Transport Technology) Vasavi College Post Erode District 638316,COMPUTER SCIENCE AND ENGINEERING (DATA SCIENCE),"15,884","26,978","23,198","24,162","62,930","66,008",—
2025,2709,Government College of Engineering (Formerly Institute of Road and Transport Technology) Vasavi College Post Erode District 638316,COMPUTER SCIENCE AND ENGINEERING,"11,049","18,855","11,992","16,831","35,731","51,874",—
2025,2709,Government College of Engineering (Formerly Institute of Road and Transport Technology) Vasavi College Post Erode District 638316,ELECTRONICS AND COMMUNICATION ENGINEERING,"14,100","21,921","26,931","19,122","53,654","73,567","109,329"
2025,2709,Government College of Engineering (Formerly Institute of Road and Transport Technology) Vasavi College Post Erode District 638316,ELECTRICAL AND ELECTRONICS ENGINEERING,"30,343","36,909","52,198","36,626","74,334","80,515","57,321"
2025,2709,Government College of Engineering (Formerly Institute of Road and Transport Technology) Vasavi College Post Erode District 638316,INFORMATION TECHNOLOGY,"20,420","27,092","28,037","25,127","41,704","87,111","93,721"
2025,2709,Government College of Engineering (Formerly Institute of Road and Transport Technology) Vasavi College Post Erode District 638316,MECHANICAL ENGINEERING,"46,940","65,754","56,312","62,353","100,318",—,—
2025,3464,Government College of Engineering Gandarvakottai Road Sengipatti Thanjavur District 613402,CIVIL ENGINEERING,"68,588","107,165","131,970","109,160","133,249","178,920","112,801"
2025,3464,Government College of Engineering Gandarvakottai Road Sengipatti Thanjavur District 613402,COMPUTER SCIENCE AND ENGINEERING,"30,441","38,297","46,138","42,015","69,934","93,926","124,344"
2025,3464,Government College of Engineering Gandarvakottai Road Sengipatti Thanjavur District 613402,ELECTRONICS AND COMMUNICATION ENGINEERING,"39,144","50,372","75,882","52,294","81,297","165,322",—
2025,3464,Government College of Engineering Gandarvakottai Road Sengipatti Thanjavur District 613402,ELECTRICAL AND ELECTRONICS ENGINEERING,"51,544","66,544","85,032","71,301","117,931","104,751",—
2025,3464,Government College of Engineering Gandarvakottai Road Sengipatti Thanjavur District 613402,MECHANICAL ENGINEERING,"81,569","111,981","105,515","107,187","144,105","176,670",—
2025,3464,Government College of Engineering Gandarvakottai Road Sengipatti Thanjavur District 613402,ROBOTICS AND AUTOMATION,"57,459","78,489","80,376","82,611","130,590","151,573","181,910"
2025,3465,Government College of Engineering Srirangam Sethurappatti Tiruchirappalli District 620012,CIVIL ENGINEERING,"59,951","90,784","95,105","91,027","105,758","163,631",—
2025,3465,Government College of Engineering Srirangam Sethurappatti Tiruchirappalli District 620012,COMPUTER SCIENCE AND ENGINEERING,"17,072","28,999","37,435","30,042","45,860","89,262","123,991"
2025,3465,Government College of Engineering Srirangam Sethurappatti Tiruchirappalli District 620012,ELECTRONICS AND COMMUNICATION ENGINEERING,"23,135","35,927","50,936","37,376","64,735","101,306","72,577"
2025,3465,Government College of Engineering Srirangam Sethurappatti Tiruchirappalli District 620012,ELECTRICAL AND ELECTRONICS ENGINEERING,"39,166","52,795","73,802","53,854","93,667","117,609",—
2025,3465,Government College of Engineering Srirangam Sethurappatti Tiruchirappalli District 620012,MECHANICAL ENGINEERING,"62,238","87,695","65,180","89,027","128,699","159,232","110,689"
2025,3465,Government College of Engineering Srirangam Sethurappatti Tiruchirappalli District 620012,Mechatronics Engineering,"55,896","80,546","84,340","96,980","137,581","125,520",—
2025,4974,Government College of Engineering Tirunelveli District 627007,CIVIL ENGINEERING,"43,400","56,387","59,204","59,440","102,671","141,479","228,442"
2025,4974,Government College of Engineering Tirunelveli District 627007,COMPUTER SCIENCE AND ENGINEERING,"8,250","12,099","11,454","15,651","32,504",—,"75,714"
2025,4974,Government College of Engineering Tirunelveli District 627007,ELECTRONICS AND COMMUNICATION ENGINEERING,"13,212","17,185","16,896","25,182","40,978","111,403","68,687"
2025,4974,Government College of Engineering Tirunelveli District 627007,ELECTRICAL AND ELECTRONICS ENGINEERING,"18,819","27,496","22,227","34,407","58,405","146,810","83,057"
2025,4974,Government College of Engineering Tirunelveli District 627007,ELECTRONICS AND INSTRUMENTATION ENGINEERING,"26,221","39,021","30,793","47,385","98,685","125,307",—
2025,4974,Government College of Engineering Tirunelveli District 627007,INDUSTRIAL BIO TECHNOLOGY,"48,003","72,059","78,646","72,802","101,978","190,400",—
2025,4974,Government College of Engineering Tirunelveli District 627007,MECHANICAL ENGINEERING,"45,160","63,285","56,657","75,563","101,659","199,240","225,711"
2025,5009,Government College of Engineering Melachokkanathapuram Bodinayakkanur Theni District 625582,CIVIL ENGINEERING,"74,526","119,888","90,177","115,572","144,365","158,358",—
2025,5009,Government College of Engineering Melachokkanathapuram Bodinayakkanur Theni District 625582,COMPUTER SCIENCE AND ENGINEERING (DATA SCIENCE),"40,513","53,584","49,487","58,922","90,909","113,140","177,832"
2025,5009,Government College of Engineering Melachokkanathapuram Bodinayakkanur Theni District 625582,COMPUTER SCIENCE AND ENGINEERING,"33,249","47,362","34,629","53,043","74,337",—,"133,857"
2025,5009,Government College of Engineering Melachokkanathapuram Bodinayakkanur Theni District 625582,ELECTRONICS AND COMMUNICATION ENGINEERING,"43,270","53,749","60,012","61,220","88,285","142,676","222,580"
2025,5009,Government College of Engineering Melachokkanathapuram Bodinayakkanur Theni District 625582,ELECTRICAL AND ELECTRONICS ENGINEERING,"68,330","78,998","75,942","79,754","104,983","165,137",—
2025,5009,Government College of Engineering Melachokkanathapuram Bodinayakkanur Theni District 625582,MECHANICAL ENGINEERING,"95,066","118,781","108,083","116,222","146,856",—,—
2025,5901,Alagappa Chettair Government College of Engineering and Technology (Autonomous) Karaikudi Sivagangai District 630004,CIVIL ENGINEERING,"28,034","36,040","62,849","44,312","63,878","86,625","74,150"
2025,5901,Alagappa Chettair Government College of Engineering and Technology (Autonomous) Karaikudi Sivagangai District 630004,COMPUTER SCIENCE AND ENGINEERING,"6,155","8,737","10,412","8,519","30,447","43,802","126,338"
2025,5901,Alagappa Chettair Government College of Engineering and Technology (Autonomous) Karaikudi Sivagangai District 630004,ELECTRONICS AND COMMUNICATION ENGINEERING,"9,275","12,084","12,302","12,452","35,904","45,911","28,191"
2025,5901,Alagappa Chettair Government College of Engineering and Technology (Autonomous) Karaikudi Sivagangai District 630004,ELECTRICAL AND ELECTRONICS ENGINEERING,"16,275","24,513","17,761","24,629","63,530","80,450",—
2025,5901,Alagappa Chettair Government College of Engineering and Technology (Autonomous) Karaikudi Sivagangai District 630004,INFORMATION TECHNOLOGY,"10,344","14,505","13,833","13,912","37,321","35,120",—
2025,5901,Alagappa Chettair Government College of Engineering and Technology (Autonomous) Karaikudi Sivagangai District 630004,MECHANICAL ENGINEERING,"31,511","45,818","57,018","56,870","86,556","128,221","148,557"
2025,2006,PSG College of Technology (Autonomous) Peelamedu Coimbatore District 641004,AUTOMOBILE ENGINEERING (SS),"16,860","30,146","24,953","31,603","59,849","129,688","84,852"
2025,2006,PSG College of Technology (Autonomous) Peelamedu Coimbatore District 641004,BIO TECHNOLOGY (SS),"6,360","9,567","15,041","21,754","41,819","28,996","23,626"
2025,2006,PSG College of Technology (Autonomous) Peelamedu Coimbatore District 641004,BIO MEDICAL ENGINEERING (SS),"10,379","18,362","14,528","18,524","36,898","47,034",—
2025,2006,PSG College of Technology (Autonomous) Peelamedu Coimbatore District 641004,CIVIL ENGINEERING,"5,535","8,461","10,072","11,042","19,196","35,612",—
2025,2006,PSG College of Technology (Autonomous) Peelamedu Coimbatore District 641004,Computer Science and Engineering (Artificial Intelligence and Machine Learning) (SS),832,"1,396","2,416","2,161","6,852","6,859",—
2025,2006,PSG College of Technology (Autonomous) Peelamedu Coimbatore District 641004,COMPUTER SCIENCE AND ENGINEERING (SS),342,816,"1,862","1,223","8,848","17,863","38,078"
2025,2006,PSG College of Technology (Autonomous) Peelamedu Coimbatore District 641004,CIVIL ENGINEERING (SS),"11,650","16,642","24,113","19,317","48,997",—,"126,406"
2025,2006,PSG College of Technology (Autonomous) Peelamedu Coimbatore District 641004,ELECTRONICS AND COMMUNICATION ENGINEERING,334,827,706,"1,557","5,615","5,352",—
2025,2006,PSG College of Technology (Autonomous) Peelamedu Coimbatore District 641004,ELECTRICAL AND ELECTRONICS ENGINEERING,"1,611","2,554","4,393","3,204","15,643","35,545",—
2025,2006,PSG College of Technology (Autonomous) Peelamedu Coimbatore District 641004,ELECTRONICS AND COMMUNICATION ENGINEERING (SS),"1,110","1,438","1,534","2,382","12,331","28,906","16,927"
2025,2006,PSG College of Technology (Autonomous) Peelamedu Coimbatore District 641004,ELECTRICAL AND ELECTRONICS ENGINEERING (SS),"2,930","4,038",—,"4,005","23,127","35,577","42,916"
2025,2006,PSG College of Technology (Autonomous) Peelamedu Coimbatore District 641004,FASHION TECHNOLOGY (SS),"30,989","38,356","33,244","55,111","102,672","90,111",—
2025,2006,PSG College of Technology (Autonomous) Peelamedu Coimbatore District 641004,INFORMATION TECHNOLOGY (SS),"1,328","1,752","2,985","2,208","15,890","19,685","10,204"
2025,2006,PSG College of Technology (Autonomous) Peelamedu Coimbatore District 641004,INSTRUMENTATION AND CONTROL ENGINEERING (SS),"6,640","8,616","13,960","12,818","32,975","75,997",—
2025,2006,PSG College of Technology (Autonomous) Peelamedu Coimbatore District 641004,MECHANICAL ENGINEERING,"4,652","5,771","6,474","8,631","25,871","37,949","50,305"
2025,2006,PSG College of Technology (Autonomous) Peelamedu Coimbatore District 641004,MECHANICAL ENGINEERING (SS),"7,362","9,354","7,613","11,264","44,381","77,968","110,573"
2025,2006,PSG College of Technology (Autonomous) Peelamedu Coimbatore District 641004,MECHANICAL ENGINEERING (SANDWICH) (SS),"17,494","27,972","27,900","30,946","50,453","79,203",—
2025,2006,PSG College of Technology (Autonomous) Peelamedu Coimbatore District 641004,METALLURGICAL ENGINEERING,"14,108","23,283","20,443","20,527","69,762","74,214","92,876"
2025,2006,PSG College of Technology (Autonomous) Peelamedu Coimbatore District 641004,METALLURGICAL ENGINEERING (SS),"20,285","27,819","30,293","31,755","78,138","90,365",—
2025,2006,PSG College of Technology (Autonomous) Peelamedu Coimbatore District 641004,PRODUCTION ENGINEERING (SS),"19,983","26,606","26,308","22,202","70,422","119,456",—
2025,2006,PSG College of Technology (Autonomous) Peelamedu Coimbatore District 641004,PRODUCTION ENGINEERING,"15,216","21,191","22,043","19,807","59,053",—,"86,576"
2025,2006,PSG College of Technology (Autonomous) Peelamedu Coimbatore District 641004,ROBOTICS AND AUTOMATION (SS),"4,327","5,968","10,113","9,824","32,814","35,860",—
2025,2006,PSG College of Technology (Autonomous) Peelamedu Coimbatore District 641004,TEXTILE TECHNOLOGY (SS),"34,156","45,922","59,473","56,100","98,644","143,294",—
2025,2006,PSG College of Technology (Autonomous) Peelamedu Coimbatore District 641004,TEXTILE TECHNOLOGY,"33,129","39,707","33,644","47,317","94,350","170,784",—
2025,2007,Coimbatore Institute of Technology (Autonomous) Civil Aerodrome Post Coimbatore District 641014,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE (SS),"2,354","3,291",—,"3,719","16,566","33,398","39,214"
2025,2007,Coimbatore Institute of Technology (Autonomous) Civil Aerodrome Post Coimbatore District 641014,CIVIL ENGINEERING,"15,057","21,179","27,491","23,411","42,757","91,424","41,130"
2025,2007,Coimbatore Institute of Technology (Autonomous) Civil Aerodrome Post Coimbatore District 641014,CHEMICAL ENGINEERING,"9,962","15,419","14,107","19,489","45,956","93,911",—
2025,2007,Coimbatore Institute of Technology (Autonomous) Civil Aerodrome Post Coimbatore District 641014,CHEMICAL ENGINEERING (SS),"17,544","19,879",—,"31,008","61,754",—,"135,642"
2025,2007,Coimbatore Institute of Technology (Autonomous) Civil Aerodrome Post Coimbatore District 641014,COMPUTER SCIENCE AND ENGINEERING (SS),"2,085","2,575","3,507","2,828","19,567","46,240",—
2025,2007,Coimbatore Institute of Technology (Autonomous) Civil Aerodrome Post Coimbatore District 641014,CIVIL ENGINEERING (SS),"21,033","25,677",—,"30,539","60,301",—,—
2025,2007,Coimbatore Institute of Technology (Autonomous) Civil Aerodrome Post Coimbatore District 641014,COMPUTER SCIENCE AND ENGINEERING,"1,429","1,827","2,200","2,210","10,144","18,574",—
2025,2007,Coimbatore Institute of Technology (Autonomous) Civil Aerodrome Post Coimbatore District 641014,ELECTRONICS AND COMMUNICATION ENGINEERING,"1,895","2,356","3,199","2,688","15,567","11,510","7,221"
2025,2007,Coimbatore Institute of Technology (Autonomous) Civil Aerodrome Post Coimbatore District 641014,ELECTRICAL AND ELECTRONICS ENGINEERING,"3,995","5,119","4,944","6,436","24,373","36,733","85,511"
2025,2007,Coimbatore Institute of Technology (Autonomous) Civil Aerodrome Post Coimbatore District 641014,ELECTRONICS AND COMMUNICATION ENGINEERING (SS),"2,621","3,143","3,951","3,462","20,405","48,240",—
2025,2007,Coimbatore Institute of Technology (Autonomous) Civil Aerodrome Post Coimbatore District 641014,ELECTRICAL AND ELECTRONICS ENGINEERING (SS),"6,465","7,832","9,666","9,412","42,237",—,—
2025,2007,Coimbatore Institute of Technology (Autonomous) Civil Aerodrome Post Coimbatore District 641014,INFORMATION TECHNOLOGY (SS),"2,601","3,243","3,670","3,687","19,792","46,386","18,774"
2025,2007,Coimbatore Institute of Technology (Autonomous) Civil Aerodrome Post Coimbatore District 641014,MECHANICAL ENGINEERING,"9,585","11,851","12,637","16,893","40,438","80,309",—
