Year,Code,College Name,Branch,OC,BC,BCM,MBC,SC,SCA,ST
2023,1419,Sri Sai Ram Enginering College (Autonomous) West Tambaram Chennai 600044,COMPUTER SCIENCE AND ENGINEERING,"12,759","20,082","22,554","23,317","70,681","118,566","87,196"
2023,1419,Sri Sai Ram Enginering College (Autonomous) West Tambaram Chennai 600044,ELECTRONICS AND COMMUNICATION ENGINEERING,"20,102","28,515","41,665","32,662","78,259","93,647*","92,047*"
2023,1419,Sri Sai Ram Enginering College (Autonomous) West Tambaram Chennai 600044,ELECTRICAL AND ELECTRONICS ENGINEERING,"33,873","48,123","71,598","53,164","119,696",—,—
2023,1419,Sri Sai Ram Enginering College (Autonomous) West Tambaram Chennai 600044,ELECTRONICS AND INSTRUMENTATION ENGINEERING,"43,720","59,104","62,448","65,397","134,772",—,—
2023,1419,Sri Sai Ram Enginering College (Autonomous) West Tambaram Chennai 600044,INSTRUMENTATION AND CONTROL ENGINEERING,"57,955","64,940","68,953","73,396","132,631",—,—
2023,1419,Sri Sai Ram Enginering College (Autonomous) West Tambaram Chennai 600044,INFORMATION TECHNOLOGY,"18,037","26,734","27,021","30,448","86,374","152,977",—
2023,1419,Sri Sai Ram Enginering College (Autonomous) West Tambaram Chennai 600044,MECHANICAL ENGINEERING,"53,748","74,555","94,434","94,741","145,004","148,971",—
2023,1419,Sri Sai Ram Enginering College (Autonomous) West Tambaram Chennai 600044,MECHANICAL AND AUTOMATION ENGINEERING,"66,288","85,680",—,"113,172","162,264",—,—
2023,1420,Tagore Engineering College Rathnamangalam Vandalur Post Chennai 600048,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,"69,299","128,714","102,190","133,353","153,885",—,—
2023,1420,Tagore Engineering College Rathnamangalam Vandalur Post Chennai 600048,AERONAUTICAL ENGINEERING,"156,100","160,188*","158,092",—,"173,647*",—,—
2023,1420,Tagore Engineering College Rathnamangalam Vandalur Post Chennai 600048,COMPUTER SCIENCE AND ENGINEERING,"88,177","130,563","137,193","121,619","145,141",—,"139,191"
2023,1420,Tagore Engineering College Rathnamangalam Vandalur Post Chennai 600048,ELECTRONICS AND COMMUNICATION ENGINEERING,"90,529","153,403",—,"136,700*","159,940*",—,—
2023,1420,Tagore Engineering College Rathnamangalam Vandalur Post Chennai 600048,INFORMATION TECHNOLOGY,"69,791","115,677","82,227","142,584","137,358",—,—
2023,1420,Tagore Engineering College Rathnamangalam Vandalur Post Chennai 600048,MECHANICAL ENGINEERING,"136,267","171,731*","144,398","161,576*","160,887*",—,—
2023,1421,V R S College of Engineering and Technology Arasur Villupuram District 607107,CIVIL ENGINEERING,"176,095",—,—,—,—,—,—
2023,1421,V R S College of Engineering and Technology Arasur Villupuram District 607107,COMPUTER SCIENCE AND ENGINEERING,"96,873","168,719*","130,722","123,142","133,074",—,—
2023,1421,V R S College of Engineering and Technology Arasur Villupuram District 607107,ELECTRONICS AND COMMUNICATION ENGINEERING,"130,593","166,303*","136,005*","162,239","143,639",—,—
2023,1421,V R S College of Engineering and Technology Arasur Villupuram District 607107,ELECTRICAL AND ELECTRONICS ENGINEERING,"155,807","165,819*","157,613*","174,008*","176,300*",—,—
2023,1421,V R S College of Engineering and Technology Arasur Villupuram District 607107,MECHANICAL ENGINEERING,"176,571*",—,—,—,—,—,—
2023,1422,SRM Valliammai Engineering College (Autonomous) Kattankulathur Chennai 603203,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,"19,095","26,709","23,808","24,100","55,342","92,378",—
2023,1422,SRM Valliammai Engineering College (Autonomous) Kattankulathur Chennai 603203,AGRICULTURAL ENGINEERING,"109,452","173,537*","144,984","162,701","136,624*",—,—
2023,1422,SRM Valliammai Engineering College (Autonomous) Kattankulathur Chennai 603203,CIVIL ENGINEERING,"80,641","98,656","102,016","128,887","173,920","163,080",—
2023,1422,SRM Valliammai Engineering College (Autonomous) Kattankulathur Chennai 603203,COMPUTER SCIENCE AND ENGINEERING,"17,868","30,101","35,071","31,631","78,713","107,767","146,579"
2023,1422,SRM Valliammai Engineering College (Autonomous) Kattankulathur Chennai 603203,Cyber Security,"27,610","36,735","29,187","39,457","73,644","157,769",—
2023,1422,SRM Valliammai Engineering College (Autonomous) Kattankulathur Chennai 603203,ELECTRONICS AND COMMUNICATION ENGINEERING,"31,998","42,812","35,926","45,309","100,304","176,489*","153,245"
2023,1422,SRM Valliammai Engineering College (Autonomous) Kattankulathur Chennai 603203,ELECTRICAL AND ELECTRONICS ENGINEERING,"46,832","68,417","58,811","71,967","116,023",—,—
2023,1422,SRM Valliammai Engineering College (Autonomous) Kattankulathur Chennai 603203,ELECTRONICS AND INSTRUMENTATION ENGINEERING,"62,611","89,135","68,613","81,430","127,794",—,—
2023,1422,SRM Valliammai Engineering College (Autonomous) Kattankulathur Chennai 603203,INFORMATION TECHNOLOGY,"23,816","31,321","26,603","35,048","85,797","92,288","139,970"
2023,1422,SRM Valliammai Engineering College (Autonomous) Kattankulathur Chennai 603203,MEDICAL ELECTRONICS ENGINEERING,"87,347","117,609","94,342","128,964","168,070","128,632",—
2023,1422,SRM Valliammai Engineering College (Autonomous) Kattankulathur Chennai 603203,MECHANICAL ENGINEERING,"70,865","94,777","73,375","111,281","155,936",—,—
2023,1423,Asan Memorial College of Engineering and Technology Chengalpattu-603 001.,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,"106,333","165,673*",—,"158,704",—,—,—
2023,1423,Asan Memorial College of Engineering and Technology Chengalpattu-603 001.,COMPUTER SCIENCE AND ENGINEERING,"104,513","150,731*",—,"126,937",—,—,—
2023,1423,Asan Memorial College of Engineering and Technology Chengalpattu-603 001.,ELECTRONICS AND COMMUNICATION ENGINEERING,"146,604",—,—,"150,046",—,—,—
2023,1423,Asan Memorial College of Engineering and Technology Chengalpattu-603 001.,INFORMATION TECHNOLOGY,"119,663","171,449*",—,"166,606",—,—,—
2023,1423,Asan Memorial College of Engineering and Technology Chengalpattu-603 001.,MECHANICAL ENGINEERING,"171,329",—,"172,951","173,143*",—,—,—
2023,1423,Asan Memorial College of Engineering and Technology Chengalpattu-603 001.,ROBOTICS AND AUTOMATION,—,—,—,—,—,—,—
2023,1424,Dhaanish Ahmed College of Engineering Padappai Chennai 601301,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,"90,236","171,839*","94,806","160,598*",—,—,—
2023,1424,Dhaanish Ahmed College of Engineering Padappai Chennai 601301,COMPUTER SCIENCE AND BUSSINESS SYSTEM,"117,290","162,978*","127,805","126,733*",—,—,—
2023,1424,Dhaanish Ahmed College of Engineering Padappai Chennai 601301,COMPUTER SCIENCE AND ENGINEERING,"108,742","160,701*","117,336","164,237*","162,557*",—,—
2023,1424,Dhaanish Ahmed College of Engineering Padappai Chennai 601301,ELECTRONICS AND COMMUNICATION ENGINEERING,"108,128","171,909*","110,124","174,941*","143,833*",—,—
2023,1424,Dhaanish Ahmed College of Engineering Padappai Chennai 601301,ELECTRICAL AND ELECTRONICS ENGINEERING,"171,155",—,—,—,—,—,—
2023,1424,Dhaanish Ahmed College of Engineering Padappai Chennai 601301,MECHANICAL ENGINEERING,"162,022",—,"173,718",—,—,—,—
2023,1424,Dhaanish Ahmed College of Engineering Padappai Chennai 601301,PETROLEUM ENGINEERING,"153,785","168,784*","156,338",—,—,—,—
2023,1424,Dhaanish Ahmed College of Engineering Padappai Chennai 601301,ROBOTICS AND AUTOMATION,"120,011","166,440*","125,662",—,"175,283",—,—
2023,1426,Sri Ramanujar Engineering College Vandalur Kolappakkam Chennai 600127,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,"174,011*",—,—,—,—,—,—
2023,1426,Sri Ramanujar Engineering College Vandalur Kolappakkam Chennai 600127,COMPUTER SCIENCE AND ENGINEERING,"164,334","174,703*",—,—,—,—,—
2023,1426,Sri Ramanujar Engineering College Vandalur Kolappakkam Chennai 600127,ELECTRONICS AND COMMUNICATION ENGINEERING,"169,517","175,740*",—,—,—,—,—
2023,1426,Sri Ramanujar Engineering College Vandalur Kolappakkam Chennai 600127,ELECTRICAL AND ELECTRONICS ENGINEERING,—,—,—,—,—,—,—
2023,1426,Sri Ramanujar Engineering College Vandalur Kolappakkam Chennai 600127,INFORMATION TECHNOLOGY,"163,322","171,096*",—,"173,522*",—,—,—
2023,1426,Sri Ramanujar Engineering College Vandalur Kolappakkam Chennai 600127,MECHANICAL ENGINEERING,"176,231*",—,—,—,—,—,—
2023,1427,Sri Krishna Engineering College Panappakkam Padappai Chennai 601301,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,"106,825*",—,—,—,—,—,—
2023,1427,Sri Krishna Engineering College Panappakkam Padappai Chennai 601301,COMPUTER SCIENCE AND ENGINEERING,"165,893*",—,—,—,—,—,—
2023,1427,Sri Krishna Engineering College Panappakkam Padappai Chennai 601301,ELECTRONICS AND COMMUNICATION ENGINEERING,—,—,—,—,—,—,—
2023,1427,Sri Krishna Engineering College Panappakkam Padappai Chennai 601301,ELECTRICAL AND ELECTRONICS ENGINEERING,—,—,—,—,—,—,—
2023,1427,Sri Krishna Engineering College Panappakkam Padappai Chennai 601301,FASHION TECHNOLOGY,—,—,—,—,—,—,—
2023,1427,Sri Krishna Engineering College Panappakkam Padappai Chennai 601301,INFORMATION TECHNOLOGY,"138,585*",—,—,—,—,—,—
2023,1428,E S COLLEGE OF ENGINEERING AND TECHNOLOGY Chennai Trunk Road Ayyankoilpattu Villupuram District 605602,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,"169,571*",—,—,—,—,—,—
2023,1428,E S COLLEGE OF ENGINEERING AND TECHNOLOGY Chennai Trunk Road Ayyankoilpattu Villupuram District 605602,COMPUTER SCIENCE AND ENGINEERING,"170,978*",—,—,—,—,—,—
2023,1428,E S COLLEGE OF ENGINEERING AND TECHNOLOGY Chennai Trunk Road Ayyankoilpattu Villupuram District 605602,ELECTRONICS AND COMMUNICATION ENGINEERING,"143,710*",—,—,—,—,—,—
2023,1428,E S COLLEGE OF ENGINEERING AND TECHNOLOGY Chennai Trunk Road Ayyankoilpattu Villupuram District 605602,INFORMATION TECHNOLOGY,"176,042*",—,—,—,—,—,—
2023,1430,Maha Bharathi Engineering College A Vasudevanur Chinnasalem Kallakurichi District 606201,CIVIL ENGINEERING,"161,637",—,—,—,"165,053*",—,—
2023,1430,Maha Bharathi Engineering College A Vasudevanur Chinnasalem Kallakurichi District 606201,COMPUTER SCIENCE AND ENGINEERING,"169,958","175,864*",—,"175,886*","176,020*",—,—
2023,1430,Maha Bharathi Engineering College A Vasudevanur Chinnasalem Kallakurichi District 606201,ELECTRONICS AND COMMUNICATION ENGINEERING,"172,053",—,—,"173,247*","176,150*",—,—
2023,1430,Maha Bharathi Engineering College A Vasudevanur Chinnasalem Kallakurichi District 606201,ELECTRICAL AND ELECTRONICS ENGINEERING,"167,054","167,616*",—,"172,748*","169,440*",—,—
2023,1430,Maha Bharathi Engineering College A Vasudevanur Chinnasalem Kallakurichi District 606201,MECHANICAL ENGINEERING,"167,887","176,331*",—,"175,996*","169,711*",—,—
2023,1431,New Prince Shri Bhavani College of Engineering and Technology (Autonomous) Vengaivasal Main Road Gowrivakkam Chennai 600073,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,"81,600","103,491","96,839","125,584","134,307",—,—
2023,1431,New Prince Shri Bhavani College of Engineering and Technology (Autonomous) Vengaivasal Main Road Gowrivakkam Chennai 600073,CIVIL ENGINEERING,—,—,—,—,—,—,—
2023,1431,New Prince Shri Bhavani College of Engineering and Technology (Autonomous) Vengaivasal Main Road Gowrivakkam Chennai 600073,COMPUTER SCIENCE AND ENGINEERING,"87,945","119,538","110,514","124,290","160,646",—,—
2023,1431,New Prince Shri Bhavani College of Engineering and Technology (Autonomous) Vengaivasal Main Road Gowrivakkam Chennai 600073,ELECTRONICS AND COMMUNICATION ENGINEERING,"129,229","143,633",—,"152,023","173,551*",—,—
2023,1431,New Prince Shri Bhavani College of Engineering and Technology (Autonomous) Vengaivasal Main Road Gowrivakkam Chennai 600073,ELECTRICAL AND ELECTRONICS ENGINEERING,"148,119","172,599",—,"159,207*","166,629*",—,—
2023,1431,New Prince Shri Bhavani College of Engineering and Technology (Autonomous) Vengaivasal Main Road Gowrivakkam Chennai 600073,INFORMATION TECHNOLOGY,"84,385","123,744","137,491","120,663","124,201",—,—
2023,1431,New Prince Shri Bhavani College of Engineering and Technology (Autonomous) Vengaivasal Main Road Gowrivakkam Chennai 600073,MECHANICAL ENGINEERING,"154,951","176,604",—,"175,259*","176,404*",—,—
2023,1431,New Prince Shri Bhavani College of Engineering and Technology (Autonomous) Vengaivasal Main Road Gowrivakkam Chennai 600073,Computer Science and Engineering (Cyber Security),"107,552","132,546","114,111","134,351","161,162",—,—
2023,1432,Rajalakshmi Institute of Technology (Autonomous) Irulapalayam Kuthampakkam Post Kancheepuram District Chennai 600124,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,"8,548","15,098","15,875","23,345","63,787","112,253",—
2023,1432,Rajalakshmi Institute of Technology (Autonomous) Irulapalayam Kuthampakkam Post Kancheepuram District Chennai 600124,COMPUTER SCIENCE AND ENGINEERING (ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING),"8,070","18,687","8,409","24,435","80,265",—,—
2023,1432,Rajalakshmi Institute of Technology (Autonomous) Irulapalayam Kuthampakkam Post Kancheepuram District Chennai 600124,COMPUTER SCIENCE AND BUSSINESS SYSTEM,"11,692","19,787","17,792","26,861","72,204",—,—
2023,1432,Rajalakshmi Institute of Technology (Autonomous) Irulapalayam Kuthampakkam Post Kancheepuram District Chennai 600124,COMPUTER AND COMMUNICATION ENGINEERING,"12,805","20,369","18,398","26,031","75,028","135,979",—
2023,1432,Rajalakshmi Institute of Technology (Autonomous) Irulapalayam Kuthampakkam Post Kancheepuram District Chennai 600124,COMPUTER SCIENCE AND ENGINEERING,"6,510","17,579","10,953","22,335","69,231","129,374*","136,169"
2023,1432,Rajalakshmi Institute of Technology (Autonomous) Irulapalayam Kuthampakkam Post Kancheepuram District Chennai 600124,ELECTRONICS AND COMMUNICATION ENGINEERING,"9,801","14,130","12,679","24,657","65,207",—,"73,378"
2023,1432,Rajalakshmi Institute of Technology (Autonomous) Irulapalayam Kuthampakkam Post Kancheepuram District Chennai 600124,MECHANICAL ENGINEERING,"25,570","44,359","81,431","75,883","106,187",—,—
2023,1434,Surya Group of Institutions GST Road Vikravandi Village Villupuram District 605652,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,"131,592","172,317*","134,756","165,625*","144,422*",—,—
2023,1434,Surya Group of Institutions GST Road Vikravandi Village Villupuram District 605652,AERONAUTICAL ENGINEERING,"160,808*",—,—,—,—,—,—
2023,1434,Surya Group of Institutions GST Road Vikravandi Village Villupuram District 605652,AGRICULTURAL ENGINEERING,"155,192",—,—,—,"170,882*",—,—
2023,1434,Surya Group of Institutions GST Road Vikravandi Village Villupuram District 605652,AUTOMOBILE ENGINEERING,—,—,—,—,—,—,—
2023,1434,Surya Group of Institutions GST Road Vikravandi Village Villupuram District 605652,CIVIL ENGINEERING,"175,756*",—,—,—,—,—,—
2023,1434,Surya Group of Institutions GST Road Vikravandi Village Villupuram District 605652,COMPUTER SCIENCE AND ENGINEERING,"125,753","166,572*","149,204","166,520","163,236*",—,—
2023,1434,Surya Group of Institutions GST Road Vikravandi Village Villupuram District 605652,ELECTRONICS AND COMMUNICATION ENGINEERING,"175,266",—,—,"176,500*",—,—,—
2023,1434,Surya Group of Institutions GST Road Vikravandi Village Villupuram District 605652,ELECTRICAL AND ELECTRONICS ENGINEERING,"160,494*",—,—,—,—,—,—
2023,1434,Surya Group of Institutions GST Road Vikravandi Village Villupuram District 605652,MECHANICAL ENGINEERING,"173,011*",—,—,—,—,—,—
2023,1434,Surya Group of Institutions GST Road Vikravandi Village Villupuram District 605652,Computer Science and Engineering (Cyber Security),"154,962","174,395*","158,534","172,160*","166,478*",—,—
2023,1436,A R Engineering College Vadakuchipalayam Kappiyampuliyur Post Villupuram District 605601,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,"174,791*",—,—,—,—,—,—
2023,1436,A R Engineering College Vadakuchipalayam Kappiyampuliyur Post Villupuram District 605601,CIVIL ENGINEERING,—,—,—,—,—,—,—
2023,1436,A R Engineering College Vadakuchipalayam Kappiyampuliyur Post Villupuram District 605601,COMPUTER SCIENCE AND ENGINEERING,"174,608*",—,—,—,—,—,—
2023,1436,A R Engineering College Vadakuchipalayam Kappiyampuliyur Post Villupuram District 605601,ELECTRONICS AND COMMUNICATION ENGINEERING,"175,680*",—,—,—,—,—,—
2023,1436,A R Engineering College Vadakuchipalayam Kappiyampuliyur Post Villupuram District 605601,ELECTRICAL AND ELECTRONICS ENGINEERING,—,—,—,—,—,—,—
2023,1436,A R Engineering College Vadakuchipalayam Kappiyampuliyur Post Villupuram District 605601,MECHANICAL ENGINEERING,—,—,—,—,—,—,—
2023,1437,Rrase College of Engineering Padappai Kancheepuram 601301,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,"95,290","171,755*","141,888","144,682","153,152",—,—
2023,1437,Rrase College of Engineering Padappai Kancheepuram 601301,AUTOMOBILE ENGINEERING,—,—,—,—,—,—,—
2023,1437,Rrase College of Engineering Padappai Kancheepuram 601301,CIVIL ENGINEERING,"169,040*",—,—,—,—,—,—
2023,1437,Rrase College of Engineering Padappai Kancheepuram 601301,COMPUTER SCIENCE AND ENGINEERING,"126,323","174,124*","150,858","151,790*","175,722",—,—
2023,1437,Rrase College of Engineering Padappai Kancheepuram 601301,ELECTRONICS AND COMMUNICATION ENGINEERING,"167,844","170,102*",—,—,"172,708*",—,—
2023,1437,Rrase College of Engineering Padappai Kancheepuram 601301,ELECTRICAL AND ELECTRONICS ENGINEERING,"176,259",—,—,—,—,—,—
2023,1437,Rrase College of Engineering Padappai Kancheepuram 601301,INFORMATION TECHNOLOGY,"122,569","166,451*","150,201","159,861","147,038*",—,—
2023,1437,Rrase College of Engineering Padappai Kancheepuram 601301,MECHANICAL ENGINEERING,"173,764","175,781*",—,—,"173,952*",—,—
2023,1437,Rrase College of Engineering Padappai Kancheepuram 601301,Computer Science and Engineering (Cyber Security),"144,198","172,846",—,"174,896*","152,206",—,—
2023,1438,Sree Krishna College of Engineering Anaicut Post Unnai Village Vellore District 632101,CIVIL ENGINEERING,—,—,—,—,—,—,—
2023,1438,Sree Krishna College of Engineering Anaicut Post Unnai Village Vellore District 632101,COMPUTER SCIENCE AND ENGINEERING,"162,403*",—,—,—,—,—,—
2023,1438,Sree Krishna College of Engineering Anaicut Post Unnai Village Vellore District 632101,ELECTRONICS AND COMMUNICATION ENGINEERING,"133,879*",—,—,—,—,—,—
2023,1438,Sree Krishna College of Engineering Anaicut Post Unnai Village Vellore District 632101,ELECTRICAL AND ELECTRONICS ENGINEERING,—,—,—,—,—,—,—
2023,1438,Sree Krishna College of Engineering Anaicut Post Unnai Village Vellore District 632101,MECHANICAL ENGINEERING,—,—,—,—,—,—,—
2023,1441,A K T Memorial College of Engineering and Technology Neelamangalam Village Kallakurichi District 606202,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,"124,811","125,203*","128,448","154,609*","169,098*",—,"173,325"
2023,1441,A K T Memorial College of Engineering and Technology Neelamangalam Village Kallakurichi District 606202,CIVIL ENGINEERING,"175,448*",—,—,—,—,—,—
2023,1441,A K T Memorial College of Engineering and Technology Neelamangalam Village Kallakurichi District 606202,COMPUTER SCIENCE AND ENGINEERING,"127,377","164,567*","128,771*","159,737*","136,223*",—,—
2023,1441,A K T Memorial College of Engineering and Technology Neelamangalam Village Kallakurichi District 606202,ELECTRONICS AND COMMUNICATION ENGINEERING,"137,184","162,807*","138,872*","168,970*","174,033*",—,—
2023,1441,A K T Memorial College of Engineering and Technology Neelamangalam Village Kallakurichi District 606202,ELECTRICAL AND ELECTRONICS ENGINEERING,"175,378*",—,—,—,—,—,—
2023,1441,A K T Memorial College of Engineering and Technology Neelamangalam Village Kallakurichi District 606202,INFORMATION TECHNOLOGY,"127,128","170,255*","133,450","175,678","138,934*",—,—
2023,1441,A K T Memorial College of Engineering and Technology Neelamangalam Village Kallakurichi District 606202,MECHANICAL ENGINEERING,"173,742",—,"176,219","174,214*",—,—,—
2023,1442,Prince Dr. K Vasudevan College of Engineering and Technology Medavakkam-Mambakkam Road Ponmar Chennai 600127,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,"20,592","28,183","34,641","42,570","49,661","144,088",—
2023,1442,Prince Dr. K Vasudevan College of Engineering and Technology Medavakkam-Mambakkam Road Ponmar Chennai 600127,BIO MEDICAL ENGINEERING,"124,101","170,071*","60,320","169,609*",—,—,—
2023,1442,Prince Dr. K Vasudevan College of Engineering and Technology Medavakkam-Mambakkam Road Ponmar Chennai 600127,COMPUTER SCIENCE AND ENGINEERING,"33,055","103,661","132,313","89,252","132,984",—,—
2023,1442,Prince Dr. K Vasudevan College of Engineering and Technology Medavakkam-Mambakkam Road Ponmar Chennai 600127,Computer Science and Engineering (Cyber Security),"60,762","108,804","168,847","80,493","158,134",—,"122,483"
2023,1444,Chendu College of Engineering and Technology Zamin Endathur Village Madurantakam Taluk Chengalpattu District 600127,CIVIL ENGINEERING,—,—,—,—,—,—,—
2023,1444,Chendu College of Engineering and Technology Zamin Endathur Village Madurantakam Taluk Chengalpattu District 600127,COMPUTER SCIENCE AND ENGINEERING,—,—,—,—,—,—,—
2023,1444,Chendu College of Engineering and Technology Zamin Endathur Village Madurantakam Taluk Chengalpattu District 600127,ELECTRONICS AND COMMUNICATION ENGINEERING,—,—,—,—,—,—,—
2023,1444,Chendu College of Engineering and Technology Zamin Endathur Village Madurantakam Taluk Chengalpattu District 600127,MECHANICAL ENGINEERING,—,—,—,—,—,—,—
2023,1445,Sri Rangapoopathi College of Engineering Alampoondi Village Gingee Villupuram District 604151,CIVIL ENGINEERING,"176,562*",—,—,—,—,—,—
2023,1445,Sri Rangapoopathi College of Engineering Alampoondi Village Gingee Villupuram District 604151,COMPUTER SCIENCE AND ENGINEERING,"174,241*",—,—,—,—,—,—
2023,1445,Sri Rangapoopathi College of Engineering Alampoondi Village Gingee Villupuram District 604151,ELECTRONICS AND COMMUNICATION ENGINEERING,"164,715*",—,—,—,—,—,—
2023,1445,Sri Rangapoopathi College of Engineering Alampoondi Village Gingee Villupuram District 604151,ELECTRICAL AND ELECTRONICS ENGINEERING,—,—,—,—,—,—,—
2023,1445,Sri Rangapoopathi College of Engineering Alampoondi Village Gingee Villupuram District 604151,MECHANICAL ENGINEERING,"133,586*",—,—,—,—,—,—
2023,1449,Saraswathy College of Engineering and Technology NH-45 Main Road Olakkur Tindivanam Taluk Villupuram District 604307,AGRICULTURAL ENGINEERING,"156,960",—,—,"174,144*",—,—,—
2023,1449,Saraswathy College of Engineering and Technology NH-45 Main Road Olakkur Tindivanam Taluk Villupuram District 604307,CIVIL ENGINEERING,"159,669*",—,—,—,—,—,—
2023,1449,Saraswathy College of Engineering and Technology NH-45 Main Road Olakkur Tindivanam Taluk Villupuram District 604307,COMPUTER SCIENCE AND ENGINEERING,"138,139",—,—,"162,779*","176,041*",—,"170,538"
2023,1449,Saraswathy College of Engineering and Technology NH-45 Main Road Olakkur Tindivanam Taluk Villupuram District 604307,ELECTRONICS AND COMMUNICATION ENGINEERING,"162,625","170,998*",—,"173,552*",—,—,—
2023,1449,Saraswathy College of Engineering and Technology NH-45 Main Road Olakkur Tindivanam Taluk Villupuram District 604307,MECHANICAL ENGINEERING,"175,708*",—,—,—,—,—,—
2023,1450,Loyola ICAM College of Engineering and Technology Loyola College Campus Nungambakkam Chennai 600034,COMPUTER SCIENCE AND ENGINEERING,"6,182","12,700","13,451","15,860","54,263","108,032",—
2023,1450,Loyola ICAM College of Engineering and Technology Loyola College Campus Nungambakkam Chennai 600034,ELECTRONICS AND COMMUNICATION ENGINEERING,"11,900","18,535","15,374","21,540","68,558","31,851","162,438"
2023,1450,Loyola ICAM College of Engineering and Technology Loyola College Campus Nungambakkam Chennai 600034,ELECTRICAL AND ELECTRONICS ENGINEERING,"23,201","35,998","28,916","46,298","86,963","137,199",—
2023,1450,Loyola ICAM College of Engineering and Technology Loyola College Campus Nungambakkam Chennai 600034,INFORMATION TECHNOLOGY,"10,087","15,145","15,701","21,526","43,852","41,409",—
2023,1450,Loyola ICAM College of Engineering and Technology Loyola College Campus Nungambakkam Chennai 600034,MECHANICAL ENGINEERING,"35,504","53,289","45,627","46,335","106,753","80,036",—
2023,1452,PERI Institute of Technology Mannivakkam West Tambaram Chennai 600048,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,"105,288","140,205","164,507","170,089",—,—,—
2023,1452,PERI Institute of Technology Mannivakkam West Tambaram Chennai 600048,AGRICULTURAL ENGINEERING,—,—,—,—,—,—,—
2023,1452,PERI Institute of Technology Mannivakkam West Tambaram Chennai 600048,COMPUTER SCIENCE AND BUSSINESS SYSTEM,"146,773",—,—,"148,200*","161,415*",—,—
2023,1452,PERI Institute of Technology Mannivakkam West Tambaram Chennai 600048,CIVIL ENGINEERING,"175,467*",—,—,—,—,—,—
2023,1452,PERI Institute of Technology Mannivakkam West Tambaram Chennai 600048,COMPUTER SCIENCE AND ENGINEERING,"110,725","169,731*","149,580","172,038*","168,640*",—,—
2023,1452,PERI Institute of Technology Mannivakkam West Tambaram Chennai 600048,ELECTRONICS AND COMMUNICATION ENGINEERING,"138,905","141,940*",—,"152,766*","169,145*",—,—
2023,1452,PERI Institute of Technology Mannivakkam West Tambaram Chennai 600048,ELECTRICAL AND ELECTRONICS ENGINEERING,"160,257","170,665*",—,—,—,—,—
2023,1452,PERI Institute of Technology Mannivakkam West Tambaram Chennai 600048,INFORMATION TECHNOLOGY,"116,881","171,148*",—,"136,766*","172,285*",—,—
2023,1452,PERI Institute of Technology Mannivakkam West Tambaram Chennai 600048,MECHANICAL ENGINEERING,"175,352",—,—,—,—,—,—
2023,1501,Adhiparasakthi College of Engineering Kalavai Ranipet District 632506,CIVIL ENGINEERING,"160,937*",—,—,—,—,—,—
2023,1501,Adhiparasakthi College of Engineering Kalavai Ranipet District 632506,COMPUTER SCIENCE AND ENGINEERING,"77,012","123,870","141,170","124,295","169,552*",—,—
2023,1501,Adhiparasakthi College of Engineering Kalavai Ranipet District 632506,ELECTRONICS AND COMMUNICATION ENGINEERING,"116,844","151,379","137,820","154,338","176,549*",—,—
2023,1501,Adhiparasakthi College of Engineering Kalavai Ranipet District 632506,ELECTRICAL AND ELECTRONICS ENGINEERING,"159,087","173,557*","173,198","167,921*",—,—,—
2023,1501,Adhiparasakthi College of Engineering Kalavai Ranipet District 632506,INFORMATION TECHNOLOGY,"96,143","136,213","104,884*","123,966","168,920*",—,—
2023,1501,Adhiparasakthi College of Engineering Kalavai Ranipet District 632506,MECHANICAL ENGINEERING,"164,098","175,618*",—,"169,994*",—,—,—
2023,1503,Arulmigu Meenakshi Amman College of Engineering Vadamavandal Thiruvannamalai District 604410,BIO TECHNOLOGY,—,—,—,—,—,—,—
2023,1503,Arulmigu Meenakshi Amman College of Engineering Vadamavandal Thiruvannamalai District 604410,CIVIL ENGINEERING,"174,977*",—,—,—,—,—,—
2023,1503,Arulmigu Meenakshi Amman College of Engineering Vadamavandal Thiruvannamalai District 604410,CHEMICAL ENGINEERING,—,—,—,—,—,—,—
2023,1503,Arulmigu Meenakshi Amman College of Engineering Vadamavandal Thiruvannamalai District 604410,COMPUTER SCIENCE AND ENGINEERING,—,—,—,—,—,—,—
2023,1503,Arulmigu Meenakshi Amman College of Engineering Vadamavandal Thiruvannamalai District 604410,ELECTRONICS AND COMMUNICATION ENGINEERING,"140,626*",—,—,—,—,—,—
